,s80,p80,SAR
9860,0.5,0.16,0.55
9861,0.5,0.16,0.56
9862,0.5,0.16,0.57
9863,0.5,0.16,0.58
9864,0.5,0.16,0.59
9865,0.5,0.16,0.6
9866,0.5,0.18,0.56
9867,0.5,0.18,0.57
9868,0.5,0.18,0.58
9869,0.5,0.18,0.59
9870,0.5,0.18,0.6
9871,0.5,0.2,0.58
9872,0.5,0.2,0.59
9873,0.5,0.2,0.6
9874,0.52,0.04,0.32
9875,0.52,0.04,0.33
9876,0.52,0.04,0.34
9877,0.52,0.04,0.35
9878,0.52,0.04,0.36
9879,0.52,0.04,0.37
9880,0.52,0.04,0.38
9881,0.52,0.04,0.39
9882,0.52,0.04,0.4
9883,0.52,0.04,0.41
9884,0.52,0.04,0.42
9885,0.52,0.04,0.43
9886,0.52,0.04,0.44
9887,0.52,0.04,0.45
9888,0.52,0.04,0.46
9889,0.52,0.04,0.47
9890,0.52,0.04,0.48
9891,0.52,0.04,0.49
9892,0.52,0.04,0.5
9893,0.52,0.04,0.51
9894,0.52,0.04,0.52
9895,0.52,0.04,0.53
9896,0.52,0.04,0.54
9897,0.52,0.04,0.55
9898,0.52,0.04,0.56
9899,0.52,0.04,0.57
9900,0.52,0.04,0.58
9901,0.52,0.04,0.59
9902,0.52,0.04,0.6
9903,0.52,0.06,0.38
9904,0.52,0.06,0.39
9905,0.52,0.06,0.4
9906,0.52,0.06,0.41
9907,0.52,0.06,0.42
9908,0.52,0.06,0.43
9909,0.52,0.06,0.44
9910,0.52,0.06,0.45
9911,0.52,0.06,0.46
9912,0.52,0.06,0.47
9913,0.52,0.06,0.48
9914,0.52,0.06,0.49
9915,0.52,0.06,0.5
9916,0.52,0.06,0.51
9917,0.52,0.06,0.52
9918,0.52,0.06,0.53
9919,0.52,0.06,0.54
9920,0.52,0.06,0.55
9921,0.52,0.06,0.56
9922,0.52,0.06,0.57
9923,0.52,0.06,0.58
9924,0.52,0.06,0.59
9925,0.52,0.06,0.6
9926,0.52,0.08,0.42
9927,0.52,0.08,0.43
9928,0.52,0.08,0.44
9929,0.52,0.08,0.45
9930,0.52,0.08,0.46
9931,0.52,0.08,0.47
9932,0.52,0.08,0.48
9933,0.52,0.08,0.49
9934,0.52,0.08,0.5
9935,0.52,0.08,0.51
9936,0.52,0.08,0.52
9937,0.52,0.08,0.53
9938,0.52,0.08,0.54
9939,0.52,0.08,0.55
9940,0.52,0.08,0.56
9941,0.52,0.08,0.57
9942,0.52,0.08,0.58
9943,0.52,0.08,0.59
9944,0.52,0.08,0.6
9945,0.52,0.1,0.45
9946,0.52,0.1,0.46
9947,0.52,0.1,0.47
9948,0.52,0.1,0.48
9949,0.52,0.1,0.49
9950,0.52,0.1,0.5
9951,0.52,0.1,0.51
9952,0.52,0.1,0.52
9953,0.52,0.1,0.53
9954,0.52,0.1,0.54
9955,0.52,0.1,0.55
9956,0.52,0.1,0.56
9957,0.52,0.1,0.57
9958,0.52,0.1,0.58
9959,0.52,0.1,0.59
9960,0.52,0.1,0.6
9961,0.52,0.12,0.49
9962,0.52,0.12,0.5
9963,0.52,0.12,0.51
9964,0.52,0.12,0.52
9965,0.52,0.12,0.53
9966,0.52,0.12,0.54
9967,0.52,0.12,0.55
9968,0.52,0.12,0.56
9969,0.52,0.12,0.57
9970,0.52,0.12,0.58
9971,0.52,0.12,0.59
9972,0.52,0.12,0.6
9973,0.52,0.14,0.52
9974,0.52,0.14,0.53
9975,0.52,0.14,0.54
9976,0.52,0.14,0.55
9977,0.52,0.14,0.56
9978,0.52,0.14,0.57
9979,0.52,0.14,0.58
9980,0.52,0.14,0.59
9981,0.52,0.14,0.6
9982,0.52,0.16,0.54
9983,0.52,0.16,0.55
9984,0.52,0.16,0.56
9985,0.52,0.16,0.57
9986,0.52,0.16,0.58
9987,0.52,0.16,0.59
9988,0.52,0.16,0.6
9989,0.52,0.18,0.57
9990,0.52,0.18,0.58
9991,0.52,0.18,0.59
9992,0.52,0.18,0.6
9993,0.52,0.2,0.59
9994,0.52,0.2,0.6
9995,0.52,0.34,0.01
9996,0.54,0.04,0.33
9997,0.54,0.04,0.34
9998,0.54,0.04,0.35
9999,0.54,0.04,0.36
10000,0.54,0.04,0.37
10001,0.54,0.04,0.38
10002,0.54,0.04,0.39
10003,0.54,0.04,0.4
10004,0.54,0.04,0.41
10005,0.54,0.04,0.42
10006,0.54,0.04,0.43
10007,0.54,0.04,0.44
10008,0.54,0.04,0.45
10009,0.54,0.04,0.46
10010,0.54,0.04,0.47
10011,0.54,0.04,0.48
10012,0.54,0.04,0.49
10013,0.54,0.04,0.5
10014,0.54,0.04,0.51
10015,0.54,0.04,0.52
10016,0.54,0.04,0.53
10017,0.54,0.04,0.54
10018,0.54,0.04,0.55
10019,0.54,0.04,0.56
10020,0.54,0.04,0.57
10021,0.54,0.04,0.58
10022,0.54,0.04,0.59
10023,0.54,0.04,0.6
10024,0.54,0.06,0.38
10025,0.54,0.06,0.39
10026,0.54,0.06,0.4
10027,0.54,0.06,0.41
10028,0.54,0.06,0.42
10029,0.54,0.06,0.43
10030,0.54,0.06,0.44
10031,0.54,0.06,0.45
10032,0.54,0.06,0.46
10033,0.54,0.06,0.47
10034,0.54,0.06,0.48
10035,0.54,0.06,0.49
10036,0.54,0.06,0.5
10037,0.54,0.06,0.51
10038,0.54,0.06,0.52
10039,0.54,0.06,0.53
10040,0.54,0.06,0.54
10041,0.54,0.06,0.55
10042,0.54,0.06,0.56
10043,0.54,0.06,0.57
10044,0.54,0.06,0.58
10045,0.54,0.06,0.59
10046,0.54,0.06,0.6
10047,0.54,0.08,0.42
10048,0.54,0.08,0.43
10049,0.54,0.08,0.44
10050,0.54,0.08,0.45
10051,0.54,0.08,0.46
10052,0.54,0.08,0.47
10053,0.54,0.08,0.48
10054,0.54,0.08,0.49
10055,0.54,0.08,0.5
10056,0.54,0.08,0.51
10057,0.54,0.08,0.52
10058,0.54,0.08,0.53
10059,0.54,0.08,0.54
10060,0.54,0.08,0.55
10061,0.54,0.08,0.56
10062,0.54,0.08,0.57
10063,0.54,0.08,0.58
10064,0.54,0.08,0.59
10065,0.54,0.08,0.6
10066,0.54,0.1,0.46
10067,0.54,0.1,0.47
10068,0.54,0.1,0.48
10069,0.54,0.1,0.49
10070,0.54,0.1,0.5
10071,0.54,0.1,0.51
10072,0.54,0.1,0.52
10073,0.54,0.1,0.53
10074,0.54,0.1,0.54
10075,0.54,0.1,0.55
10076,0.54,0.1,0.56
10077,0.54,0.1,0.57
10078,0.54,0.1,0.58
10079,0.54,0.1,0.59
10080,0.54,0.1,0.6
10081,0.54,0.12,0.49
10082,0.54,0.12,0.5
10083,0.54,0.12,0.51
10084,0.54,0.12,0.52
10085,0.54,0.12,0.53
10086,0.54,0.12,0.54
10087,0.54,0.12,0.55
10088,0.54,0.12,0.56
10089,0.54,0.12,0.57
10090,0.54,0.12,0.58
10091,0.54,0.12,0.59
10092,0.54,0.12,0.6
10093,0.54,0.14,0.52
10094,0.54,0.14,0.53
10095,0.54,0.14,0.54
10096,0.54,0.14,0.55
10097,0.54,0.14,0.56
10098,0.54,0.14,0.57
10099,0.54,0.14,0.58
10100,0.54,0.14,0.59
10101,0.54,0.14,0.6
10102,0.54,0.16,0.55
10103,0.54,0.16,0.56
10104,0.54,0.16,0.57
10105,0.54,0.16,0.58
10106,0.54,0.16,0.59
10107,0.54,0.16,0.6
10108,0.54,0.18,0.58
10109,0.54,0.18,0.59
10110,0.54,0.18,0.6
10111,0.54,0.2,0.6
10112,0.56,0.04,0.33
10113,0.56,0.04,0.34
10114,0.56,0.04,0.35
10115,0.56,0.04,0.36
10116,0.56,0.04,0.37
10117,0.56,0.04,0.38
10118,0.56,0.04,0.39
10119,0.56,0.04,0.4
10120,0.56,0.04,0.41
10121,0.56,0.04,0.42
10122,0.56,0.04,0.43
10123,0.56,0.04,0.44
10124,0.56,0.04,0.45
10125,0.56,0.04,0.46
10126,0.56,0.04,0.47
10127,0.56,0.04,0.48
10128,0.56,0.04,0.49
10129,0.56,0.04,0.5
10130,0.56,0.04,0.51
10131,0.56,0.04,0.52
10132,0.56,0.04,0.53
10133,0.56,0.04,0.54
10134,0.56,0.04,0.55
10135,0.56,0.04,0.56
10136,0.56,0.04,0.57
10137,0.56,0.04,0.58
10138,0.56,0.04,0.59
10139,0.56,0.04,0.6
10140,0.56,0.06,0.38
10141,0.56,0.06,0.39
10142,0.56,0.06,0.4
10143,0.56,0.06,0.41
10144,0.56,0.06,0.42
10145,0.56,0.06,0.43
10146,0.56,0.06,0.44
10147,0.56,0.06,0.45
10148,0.56,0.06,0.46
10149,0.56,0.06,0.47
10150,0.56,0.06,0.48
10151,0.56,0.06,0.49
10152,0.56,0.06,0.5
10153,0.56,0.06,0.51
10154,0.56,0.06,0.52
10155,0.56,0.06,0.53
10156,0.56,0.06,0.54
10157,0.56,0.06,0.55
10158,0.56,0.06,0.56
10159,0.56,0.06,0.57
10160,0.56,0.06,0.58
10161,0.56,0.06,0.59
10162,0.56,0.06,0.6
10163,0.56,0.08,0.43
10164,0.56,0.08,0.44
10165,0.56,0.08,0.45
10166,0.56,0.08,0.46
10167,0.56,0.08,0.47
10168,0.56,0.08,0.48
10169,0.56,0.08,0.49
10170,0.56,0.08,0.5
10171,0.56,0.08,0.51
10172,0.56,0.08,0.52
10173,0.56,0.08,0.53
10174,0.56,0.08,0.54
10175,0.56,0.08,0.55
10176,0.56,0.08,0.56
10177,0.56,0.08,0.57
10178,0.56,0.08,0.58
10179,0.56,0.08,0.59
10180,0.56,0.08,0.6
10181,0.56,0.1,0.47
10182,0.56,0.1,0.48
10183,0.56,0.1,0.49
10184,0.56,0.1,0.5
10185,0.56,0.1,0.51
10186,0.56,0.1,0.52
10187,0.56,0.1,0.53
10188,0.56,0.1,0.54
10189,0.56,0.1,0.55
10190,0.56,0.1,0.56
10191,0.56,0.1,0.57
10192,0.56,0.1,0.58
10193,0.56,0.1,0.59
10194,0.56,0.1,0.6
10195,0.56,0.12,0.5
10196,0.56,0.12,0.51
10197,0.56,0.12,0.52
10198,0.56,0.12,0.53
10199,0.56,0.12,0.54
10200,0.56,0.12,0.55
10201,0.56,0.12,0.56
10202,0.56,0.12,0.57
10203,0.56,0.12,0.58
10204,0.56,0.12,0.59
10205,0.56,0.12,0.6
10206,0.56,0.14,0.53
10207,0.56,0.14,0.54
10208,0.56,0.14,0.55
10209,0.56,0.14,0.56
10210,0.56,0.14,0.57
10211,0.56,0.14,0.58
10212,0.56,0.14,0.59
10213,0.56,0.14,0.6
10214,0.56,0.16,0.56
10215,0.56,0.16,0.57
10216,0.56,0.16,0.58
10217,0.56,0.16,0.59
10218,0.56,0.16,0.6
10219,0.56,0.18,0.58
10220,0.56,0.18,0.59
10221,0.56,0.18,0.6
10222,0.58,0.04,0.33
10223,0.58,0.04,0.34
10224,0.58,0.04,0.35
10225,0.58,0.04,0.36
10226,0.58,0.04,0.37
10227,0.58,0.04,0.38
10228,0.58,0.04,0.39
10229,0.58,0.04,0.4
10230,0.58,0.04,0.41
10231,0.58,0.04,0.42
10232,0.58,0.04,0.43
10233,0.58,0.04,0.44
10234,0.58,0.04,0.45
10235,0.58,0.04,0.46
10236,0.58,0.04,0.47
10237,0.58,0.04,0.48
10238,0.58,0.04,0.49
10239,0.58,0.04,0.5
10240,0.58,0.04,0.51
10241,0.58,0.04,0.52
10242,0.58,0.04,0.53
10243,0.58,0.04,0.54
10244,0.58,0.04,0.55
10245,0.58,0.04,0.56
10246,0.58,0.04,0.57
10247,0.58,0.04,0.58
10248,0.58,0.04,0.59
10249,0.58,0.04,0.6
10250,0.58,0.06,0.39
10251,0.58,0.06,0.4
10252,0.58,0.06,0.41
10253,0.58,0.06,0.42
10254,0.58,0.06,0.43
10255,0.58,0.06,0.44
10256,0.58,0.06,0.45
10257,0.58,0.06,0.46
10258,0.58,0.06,0.47
10259,0.58,0.06,0.48
10260,0.58,0.06,0.49
10261,0.58,0.06,0.5
10262,0.58,0.06,0.51
10263,0.58,0.06,0.52
10264,0.58,0.06,0.53
10265,0.58,0.06,0.54
10266,0.58,0.06,0.55
10267,0.58,0.06,0.56
10268,0.58,0.06,0.57
10269,0.58,0.06,0.58
10270,0.58,0.06,0.59
10271,0.58,0.06,0.6
10272,0.58,0.08,0.43
10273,0.58,0.08,0.44
10274,0.58,0.08,0.45
10275,0.58,0.08,0.46
10276,0.58,0.08,0.47
10277,0.58,0.08,0.48
10278,0.58,0.08,0.49
10279,0.58,0.08,0.5
10280,0.58,0.08,0.51
10281,0.58,0.08,0.52
10282,0.58,0.08,0.53
10283,0.58,0.08,0.54
10284,0.58,0.08,0.55
10285,0.58,0.08,0.56
10286,0.58,0.08,0.57
10287,0.58,0.08,0.58
10288,0.58,0.08,0.59
10289,0.58,0.08,0.6
10290,0.58,0.1,0.47
10291,0.58,0.1,0.48
10292,0.58,0.1,0.49
10293,0.58,0.1,0.5
10294,0.58,0.1,0.51
10295,0.58,0.1,0.52
10296,0.58,0.1,0.53
10297,0.58,0.1,0.54
10298,0.58,0.1,0.55
10299,0.58,0.1,0.56
10300,0.58,0.1,0.57
10301,0.58,0.1,0.58
10302,0.58,0.1,0.59
10303,0.58,0.1,0.6
10304,0.58,0.12,0.5
10305,0.58,0.12,0.51
10306,0.58,0.12,0.52
10307,0.58,0.12,0.53
10308,0.58,0.12,0.54
10309,0.58,0.12,0.55
10310,0.58,0.12,0.56
10311,0.58,0.12,0.57
10312,0.58,0.12,0.58
10313,0.58,0.12,0.59
10314,0.58,0.12,0.6
10315,0.58,0.14,0.53
10316,0.58,0.14,0.54
10317,0.58,0.14,0.55
10318,0.58,0.14,0.56
10319,0.58,0.14,0.57
10320,0.58,0.14,0.58
10321,0.58,0.14,0.59
10322,0.58,0.14,0.6
10323,0.58,0.16,0.56
10324,0.58,0.16,0.57
10325,0.58,0.16,0.58
10326,0.58,0.16,0.59
10327,0.58,0.16,0.6
10328,0.58,0.18,0.59
10329,0.58,0.18,0.6
10330,0.6,0.04,0.34
10331,0.6,0.04,0.35
10332,0.6,0.04,0.36
10333,0.6,0.04,0.37
10334,0.6,0.04,0.38
10335,0.6,0.04,0.39
10336,0.6,0.04,0.4
10337,0.6,0.04,0.41
10338,0.6,0.04,0.42
10339,0.6,0.04,0.43
10340,0.6,0.04,0.44
10341,0.6,0.04,0.45
10342,0.6,0.04,0.46
10343,0.6,0.04,0.47
10344,0.6,0.04,0.48
10345,0.6,0.04,0.49
10346,0.6,0.04,0.5
10347,0.6,0.04,0.51
10348,0.6,0.04,0.52
10349,0.6,0.04,0.53
10350,0.6,0.04,0.54
10351,0.6,0.04,0.55
10352,0.6,0.04,0.56
10353,0.6,0.04,0.57
10354,0.6,0.04,0.58
10355,0.6,0.04,0.59
10356,0.6,0.04,0.6
10357,0.6,0.06,0.39
10358,0.6,0.06,0.4
10359,0.6,0.06,0.41
10360,0.6,0.06,0.42
10361,0.6,0.06,0.43
10362,0.6,0.06,0.44
10363,0.6,0.06,0.45
10364,0.6,0.06,0.46
10365,0.6,0.06,0.47
10366,0.6,0.06,0.48
10367,0.6,0.06,0.49
10368,0.6,0.06,0.5
10369,0.6,0.06,0.51
10370,0.6,0.06,0.52
10371,0.6,0.06,0.53
10372,0.6,0.06,0.54
10373,0.6,0.06,0.55
10374,0.6,0.06,0.56
10375,0.6,0.06,0.57
10376,0.6,0.06,0.58
10377,0.6,0.06,0.59
10378,0.6,0.06,0.6
10379,0.6,0.08,0.44
10380,0.6,0.08,0.45
10381,0.6,0.08,0.46
10382,0.6,0.08,0.47
10383,0.6,0.08,0.48
10384,0.6,0.08,0.49
10385,0.6,0.08,0.5
10386,0.6,0.08,0.51
10387,0.6,0.08,0.52
10388,0.6,0.08,0.53
10389,0.6,0.08,0.54
10390,0.6,0.08,0.55
10391,0.6,0.08,0.56
10392,0.6,0.08,0.57
10393,0.6,0.08,0.58
10394,0.6,0.08,0.59
10395,0.6,0.08,0.6
10396,0.6,0.1,0.48
10397,0.6,0.1,0.49
10398,0.6,0.1,0.5
10399,0.6,0.1,0.51
10400,0.6,0.1,0.52
10401,0.6,0.1,0.53
10402,0.6,0.1,0.54
10403,0.6,0.1,0.55
10404,0.6,0.1,0.56
10405,0.6,0.1,0.57
10406,0.6,0.1,0.58
10407,0.6,0.1,0.59
10408,0.6,0.1,0.6
10409,0.6,0.12,0.51
10410,0.6,0.12,0.52
10411,0.6,0.12,0.53
10412,0.6,0.12,0.54
10413,0.6,0.12,0.55
10414,0.6,0.12,0.56
10415,0.6,0.12,0.57
10416,0.6,0.12,0.58
10417,0.6,0.12,0.59
10418,0.6,0.12,0.6
10419,0.6,0.14,0.54
10420,0.6,0.14,0.55
10421,0.6,0.14,0.56
10422,0.6,0.14,0.57
10423,0.6,0.14,0.58
10424,0.6,0.14,0.59
10425,0.6,0.14,0.6
10426,0.6,0.16,0.57
10427,0.6,0.16,0.58
10428,0.6,0.16,0.59
10429,0.6,0.16,0.6
10430,0.6,0.18,0.59
10431,0.6,0.18,0.6
10432,0.62,0.04,0.34
10433,0.62,0.04,0.35
10434,0.62,0.04,0.36
10435,0.62,0.04,0.37
10436,0.62,0.04,0.38
10437,0.62,0.04,0.39
10438,0.62,0.04,0.4
10439,0.62,0.04,0.41
10440,0.62,0.04,0.42
10441,0.62,0.04,0.43
10442,0.62,0.04,0.44
10443,0.62,0.04,0.45
10444,0.62,0.04,0.46
10445,0.62,0.04,0.47
10446,0.62,0.04,0.48
10447,0.62,0.04,0.49
10448,0.62,0.04,0.5
10449,0.62,0.04,0.51
10450,0.62,0.04,0.52
10451,0.62,0.04,0.53
10452,0.62,0.04,0.54
10453,0.62,0.04,0.55
10454,0.62,0.04,0.56
10455,0.62,0.04,0.57
10456,0.62,0.04,0.58
10457,0.62,0.04,0.59
10458,0.62,0.04,0.6
10459,0.62,0.06,0.4
10460,0.62,0.06,0.41
10461,0.62,0.06,0.42
10462,0.62,0.06,0.43
10463,0.62,0.06,0.44
10464,0.62,0.06,0.45
10465,0.62,0.06,0.46
10466,0.62,0.06,0.47
10467,0.62,0.06,0.48
10468,0.62,0.06,0.49
10469,0.62,0.06,0.5
10470,0.62,0.06,0.51
10471,0.62,0.06,0.52
10472,0.62,0.06,0.53
10473,0.62,0.06,0.54
10474,0.62,0.06,0.55
10475,0.62,0.06,0.56
10476,0.62,0.06,0.57
10477,0.62,0.06,0.58
10478,0.62,0.06,0.59
10479,0.62,0.06,0.6
10480,0.62,0.08,0.44
10481,0.62,0.08,0.45
10482,0.62,0.08,0.46
10483,0.62,0.08,0.47
10484,0.62,0.08,0.48
10485,0.62,0.08,0.49
10486,0.62,0.08,0.5
10487,0.62,0.08,0.51
10488,0.62,0.08,0.52
10489,0.62,0.08,0.53
10490,0.62,0.08,0.54
10491,0.62,0.08,0.55
10492,0.62,0.08,0.56
10493,0.62,0.08,0.57
10494,0.62,0.08,0.58
10495,0.62,0.08,0.59
10496,0.62,0.08,0.6
10497,0.62,0.1,0.48
10498,0.62,0.1,0.49
10499,0.62,0.1,0.5
10500,0.62,0.1,0.51
10501,0.62,0.1,0.52
10502,0.62,0.1,0.53
10503,0.62,0.1,0.54
10504,0.62,0.1,0.55
10505,0.62,0.1,0.56
10506,0.62,0.1,0.57
10507,0.62,0.1,0.58
10508,0.62,0.1,0.59
10509,0.62,0.1,0.6
10510,0.62,0.12,0.51
10511,0.62,0.12,0.52
10512,0.62,0.12,0.53
10513,0.62,0.12,0.54
10514,0.62,0.12,0.55
10515,0.62,0.12,0.56
10516,0.62,0.12,0.57
10517,0.62,0.12,0.58
10518,0.62,0.12,0.59
10519,0.62,0.12,0.6
10520,0.62,0.14,0.55
10521,0.62,0.14,0.56
10522,0.62,0.14,0.57
10523,0.62,0.14,0.58
10524,0.62,0.14,0.59
10525,0.62,0.14,0.6
10526,0.62,0.16,0.57
10527,0.62,0.16,0.58
10528,0.62,0.16,0.59
10529,0.62,0.16,0.6
10530,0.62,0.18,0.6
10531,0.64,0.04,0.34
10532,0.64,0.04,0.35
10533,0.64,0.04,0.36
10534,0.64,0.04,0.37
10535,0.64,0.04,0.38
10536,0.64,0.04,0.39
10537,0.64,0.04,0.4
10538,0.64,0.04,0.41
10539,0.64,0.04,0.42
10540,0.64,0.04,0.43
10541,0.64,0.04,0.44
10542,0.64,0.04,0.45
10543,0.64,0.04,0.46
10544,0.64,0.04,0.47
10545,0.64,0.04,0.48
10546,0.64,0.04,0.49
10547,0.64,0.04,0.5
10548,0.64,0.04,0.51
10549,0.64,0.04,0.52
10550,0.64,0.04,0.53
10551,0.64,0.04,0.54
10552,0.64,0.04,0.55
10553,0.64,0.04,0.56
10554,0.64,0.04,0.57
10555,0.64,0.04,0.58
10556,0.64,0.04,0.59
10557,0.64,0.04,0.6
10558,0.64,0.06,0.4
10559,0.64,0.06,0.41
10560,0.64,0.06,0.42
10561,0.64,0.06,0.43
10562,0.64,0.06,0.44
10563,0.64,0.06,0.45
10564,0.64,0.06,0.46
10565,0.64,0.06,0.47
10566,0.64,0.06,0.48
10567,0.64,0.06,0.49
10568,0.64,0.06,0.5
10569,0.64,0.06,0.51
10570,0.64,0.06,0.52
10571,0.64,0.06,0.53
10572,0.64,0.06,0.54
10573,0.64,0.06,0.55
10574,0.64,0.06,0.56
10575,0.64,0.06,0.57
10576,0.64,0.06,0.58
10577,0.64,0.06,0.59
10578,0.64,0.06,0.6
10579,0.64,0.08,0.44
10580,0.64,0.08,0.45
10581,0.64,0.08,0.46
10582,0.64,0.08,0.47
10583,0.64,0.08,0.48
10584,0.64,0.08,0.49
10585,0.64,0.08,0.5
10586,0.64,0.08,0.51
10587,0.64,0.08,0.52
10588,0.64,0.08,0.53
10589,0.64,0.08,0.54
10590,0.64,0.08,0.55
10591,0.64,0.08,0.56
10592,0.64,0.08,0.57
10593,0.64,0.08,0.58
10594,0.64,0.08,0.59
10595,0.64,0.08,0.6
10596,0.64,0.1,0.48
10597,0.64,0.1,0.49
10598,0.64,0.1,0.5
10599,0.64,0.1,0.51
10600,0.64,0.1,0.52
10601,0.64,0.1,0.53
10602,0.64,0.1,0.54
10603,0.64,0.1,0.55
10604,0.64,0.1,0.56
10605,0.64,0.1,0.57
10606,0.64,0.1,0.58
10607,0.64,0.1,0.59
10608,0.64,0.1,0.6
10609,0.64,0.12,0.52
10610,0.64,0.12,0.53
10611,0.64,0.12,0.54
10612,0.64,0.12,0.55
10613,0.64,0.12,0.56
10614,0.64,0.12,0.57
10615,0.64,0.12,0.58
10616,0.64,0.12,0.59
10617,0.64,0.12,0.6
10618,0.64,0.14,0.55
10619,0.64,0.14,0.56
10620,0.64,0.14,0.57
10621,0.64,0.14,0.58
10622,0.64,0.14,0.59
10623,0.64,0.14,0.6
10624,0.64,0.16,0.58
10625,0.64,0.16,0.59
10626,0.64,0.16,0.6
10627,0.66,0.04,0.35
10628,0.66,0.04,0.36
10629,0.66,0.04,0.37
10630,0.66,0.04,0.38
10631,0.66,0.04,0.39
10632,0.66,0.04,0.4
10633,0.66,0.04,0.41
10634,0.66,0.04,0.42
10635,0.66,0.04,0.43
10636,0.66,0.04,0.44
10637,0.66,0.04,0.45
10638,0.66,0.04,0.46
10639,0.66,0.04,0.47
10640,0.66,0.04,0.48
10641,0.66,0.04,0.49
10642,0.66,0.04,0.5
10643,0.66,0.04,0.51
10644,0.66,0.04,0.52
10645,0.66,0.04,0.53
10646,0.66,0.04,0.54
10647,0.66,0.04,0.55
10648,0.66,0.04,0.56
10649,0.66,0.04,0.57
10650,0.66,0.04,0.58
10651,0.66,0.04,0.59
10652,0.66,0.04,0.6
10653,0.66,0.06,0.4
10654,0.66,0.06,0.41
10655,0.66,0.06,0.42
10656,0.66,0.06,0.43
10657,0.66,0.06,0.44
10658,0.66,0.06,0.45
10659,0.66,0.06,0.46
10660,0.66,0.06,0.47
10661,0.66,0.06,0.48
10662,0.66,0.06,0.49
10663,0.66,0.06,0.5
10664,0.66,0.06,0.51
10665,0.66,0.06,0.52
10666,0.66,0.06,0.53
10667,0.66,0.06,0.54
10668,0.66,0.06,0.55
10669,0.66,0.06,0.56
10670,0.66,0.06,0.57
10671,0.66,0.06,0.58
10672,0.66,0.06,0.59
10673,0.66,0.06,0.6
10674,0.66,0.08,0.45
10675,0.66,0.08,0.46
10676,0.66,0.08,0.47
10677,0.66,0.08,0.48
10678,0.66,0.08,0.49
10679,0.66,0.08,0.5
10680,0.66,0.08,0.51
10681,0.66,0.08,0.52
10682,0.66,0.08,0.53
10683,0.66,0.08,0.54
10684,0.66,0.08,0.55
10685,0.66,0.08,0.56
10686,0.66,0.08,0.57
10687,0.66,0.08,0.58
10688,0.66,0.08,0.59
10689,0.66,0.08,0.6
10690,0.66,0.1,0.49
10691,0.66,0.1,0.5
10692,0.66,0.1,0.51
10693,0.66,0.1,0.52
10694,0.66,0.1,0.53
10695,0.66,0.1,0.54
10696,0.66,0.1,0.55
10697,0.66,0.1,0.56
10698,0.66,0.1,0.57
10699,0.66,0.1,0.58
10700,0.66,0.1,0.59
10701,0.66,0.1,0.6
10702,0.66,0.12,0.52
10703,0.66,0.12,0.53
10704,0.66,0.12,0.54
10705,0.66,0.12,0.55
10706,0.66,0.12,0.56
10707,0.66,0.12,0.57
10708,0.66,0.12,0.58
10709,0.66,0.12,0.59
10710,0.66,0.12,0.6
10711,0.66,0.14,0.55
10712,0.66,0.14,0.56
10713,0.66,0.14,0.57
10714,0.66,0.14,0.58
10715,0.66,0.14,0.59
10716,0.66,0.14,0.6
10717,0.66,0.16,0.58
10718,0.66,0.16,0.59
10719,0.66,0.16,0.6
10720,0.68,0.04,0.35
10721,0.68,0.04,0.36
10722,0.68,0.04,0.37
10723,0.68,0.04,0.38
10724,0.68,0.04,0.39
10725,0.68,0.04,0.4
10726,0.68,0.04,0.41
10727,0.68,0.04,0.42
10728,0.68,0.04,0.43
10729,0.68,0.04,0.44
10730,0.68,0.04,0.45
10731,0.68,0.04,0.46
10732,0.68,0.04,0.47
10733,0.68,0.04,0.48
10734,0.68,0.04,0.49
10735,0.68,0.04,0.5
10736,0.68,0.04,0.51
10737,0.68,0.04,0.52
10738,0.68,0.04,0.53
10739,0.68,0.04,0.54
10740,0.68,0.04,0.55
10741,0.68,0.04,0.56
10742,0.68,0.04,0.57
10743,0.68,0.04,0.58
10744,0.68,0.04,0.59
10745,0.68,0.04,0.6
10746,0.68,0.06,0.41
10747,0.68,0.06,0.42
10748,0.68,0.06,0.43
10749,0.68,0.06,0.44
10750,0.68,0.06,0.45
10751,0.68,0.06,0.46
10752,0.68,0.06,0.47
10753,0.68,0.06,0.48
10754,0.68,0.06,0.49
10755,0.68,0.06,0.5
10756,0.68,0.06,0.51
10757,0.68,0.06,0.52
10758,0.68,0.06,0.53
10759,0.68,0.06,0.54
10760,0.68,0.06,0.55
10761,0.68,0.06,0.56
10762,0.68,0.06,0.57
10763,0.68,0.06,0.58
10764,0.68,0.06,0.59
10765,0.68,0.06,0.6
10766,0.68,0.08,0.45
10767,0.68,0.08,0.46
10768,0.68,0.08,0.47
10769,0.68,0.08,0.48
10770,0.68,0.08,0.49
10771,0.68,0.08,0.5
10772,0.68,0.08,0.51
10773,0.68,0.08,0.52
10774,0.68,0.08,0.53
10775,0.68,0.08,0.54
10776,0.68,0.08,0.55
10777,0.68,0.08,0.56
10778,0.68,0.08,0.57
10779,0.68,0.08,0.58
10780,0.68,0.08,0.59
10781,0.68,0.08,0.6
10782,0.68,0.1,0.49
10783,0.68,0.1,0.5
10784,0.68,0.1,0.51
10785,0.68,0.1,0.52
10786,0.68,0.1,0.53
10787,0.68,0.1,0.54
10788,0.68,0.1,0.55
10789,0.68,0.1,0.56
10790,0.68,0.1,0.57
10791,0.68,0.1,0.58
