s80,p80,SAR,beta
0.6,0.22,0.39,0.2609873037265662
0.6,0.22,0.4,0.2761157131361467
0.6,0.22,0.41,0.29198461137770837
0.6,0.22,0.42,0.3086351720989562
0.6,0.22,0.43,0.3261115209545063
0.6,0.22,0.44,0.3444609924893826
0.6,0.22,0.45,0.3637344802633734
0.6,0.22,0.46,0.38398660868005935
0.6,0.22,0.47,0.40527625451842053
0.6,0.22,0.48,0.4276668570336022
0.6,0.22,0.49,0.4512268793434586
0.6,0.22,0.5,0.47603030320155143
0.6,0.22,0.51,0.5021571795393297
0.6,0.22,0.52,0.5296942288565383
0.6,0.22,0.53,0.5587357643714662
0.6,0.22,0.54,0.589383949477136
0.6,0.22,0.55,0.6217502736126314
0.6,0.22,0.56,0.6559562532417816
0.6,0.22,0.57,0.6921345825321134
0.6,0.22,0.58,0.7304308241230653
0.6,0.22,0.59,0.7710040989593578
0.6,0.22,0.6,0.8140295720614441
0.6,0.24,0.05,0.01076219612086166
0.6,0.24,0.06,0.013428594403965976
0.6,0.24,0.07,0.01626374091336571
0.6,0.24,0.08,0.019270200673715526
0.6,0.24,0.09,0.022451329244667622
0.6,0.24,0.1,0.025811195239511968
0.6,0.24,0.11,0.029354418306490937
0.6,0.24,0.12,0.03308623230015885
0.6,0.24,0.13,0.03701233550686942
0.6,0.24,0.14,0.04113893188030368
0.6,0.24,0.15,0.045472682623807076
0.6,0.24,0.16,0.050020766227501665
0.6,0.24,0.17,0.05479083448169251
0.6,0.24,0.18,0.05979102876261456
0.6,0.24,0.19,0.0650300158828774
0.6,0.24,0.2,0.07051699282198742
0.6,0.24,0.21,0.07626172628077435
0.6,0.24,0.22,0.08227454932307082
0.6,0.24,0.23,0.08856642400256509
0.6,0.24,0.24,0.09514895910551538
0.6,0.24,0.25,0.10203445069075608
0.6,0.24,0.26,0.10923592423389761
0.6,0.24,0.27,0.11676717992056251
0.6,0.24,0.28,0.12464284144876528
0.6,0.24,0.29,0.13287841962268834
0.6,0.24,0.3,0.14149034805101995
0.6,0.24,0.31,0.15049608076360313
0.6,0.24,0.32,0.15991413921843944
0.6,0.24,0.33,0.1697641986446353
0.6,0.24,0.34,0.18006717283286822
0.6,0.24,0.35,0.1908453053981101
0.6,0.24,0.36,0.20212227146885742
0.6,0.24,0.37,0.2139232877275228
0.6,0.24,0.38,0.22627525335715415
0.6,0.24,0.39,0.23920683137243906
0.6,0.24,0.4,0.25274865968342275
0.6,0.24,0.41,0.266933472719266
0.6,0.24,0.42,0.28179629263986516
0.6,0.24,0.43,0.2973746237756074
0.6,0.24,0.44,0.3137086697763828
0.6,0.24,0.45,0.33084157221611943
0.6,0.24,0.46,0.34881966990283086
0.6,0.24,0.47,0.36769288820591767
0.6,0.24,0.48,0.38751483644078977
0.6,0.24,0.49,0.4083434345272891
0.6,0.24,0.5,0.4302411854390365
0.6,0.24,0.51,0.45327566360108235
0.6,0.24,0.52,0.47752002937482274
0.6,0.24,0.53,0.5030536033706118
0.6,0.24,0.54,0.5299624937973332
0.6,0.24,0.55,0.558340595098094
0.6,0.24,0.56,0.588289790762085
0.6,0.24,0.57,0.6199215956482954
0.6,0.24,0.58,0.6533578639382217
0.6,0.24,0.59,0.6887320422208343
0.6,0.24,0.6,0.7261909145961002
0.6,0.26,0.05,0.01049493653699035
0.6,0.26,0.06,0.01305824428491209
0.6,0.26,0.07,0.01577435373317799
0.6,0.26,0.08,0.018645544820653857
0.6,0.26,0.09,0.021674749940472287
0.6,0.26,0.1,0.024865541861265737
0.6,0.26,0.11,0.028221919393296623
0.6,0.26,0.12,0.03174849486160772
0.6,0.26,0.13,0.035450237972321996
0.6,0.26,0.14,0.039332590884426616
0.6,0.26,0.15,0.04340130279355607
0.6,0.26,0.16,0.047662711969485905
0.6,0.26,0.17,0.05212346490050777
0.6,0.26,0.18,0.056790685389716676
0.6,0.26,0.19,0.06167191754978506
0.6,0.26,0.2,0.06677518575609888
0.6,0.26,0.21,0.07210898997480485
0.6,0.26,0.22,0.07768235391363994
0.6,0.26,0.23,0.08350480192559988
0.6,0.26,0.24,0.08958644063593303
0.6,0.26,0.25,0.0959379633827137
0.6,0.26,0.26,0.10257069115573518
0.6,0.26,0.27,0.10949661126612073
0.6,0.26,0.28,0.11672841971024686
0.6,0.26,0.29,0.12427956638699983
0.6,0.26,0.3,0.1321643182092588
0.6,0.26,0.31,0.140397770688094
0.6,0.26,0.32,0.14899598138615225
0.6,0.26,0.33,0.1579759700447103
0.6,0.26,0.34,0.1673558208517618
0.6,0.26,0.35,0.1771547551699994
0.6,0.26,0.36,0.18739321731423741
0.6,0.26,0.37,0.1980929682845188
0.6,0.26,0.38,0.2092771880494092
0.6,0.26,0.39,0.2209705867566056
0.6,0.26,0.4,0.2331995674751603
0.6,0.26,0.41,0.24599225635645078
0.6,0.26,0.42,0.25937877720715297
0.6,0.26,0.43,0.27339134915934576
0.6,0.26,0.44,0.2880644830934927
0.6,0.26,0.45,0.30343518642627026
0.6,0.26,0.46,0.31954318426415773
0.6,0.26,0.47,0.3364311664534879
0.6,0.26,0.48,0.3541450532463435
0.6,0.26,0.49,0.37273445513617004
0.6,0.26,0.5,0.39225263177003394
0.6,0.26,0.51,0.41275731112435676
0.6,0.26,0.52,0.43431088844639054
0.6,0.26,0.53,0.45698096002288024
0.6,0.26,0.54,0.4808408679014519
0.6,0.26,0.55,0.5059703090843821
0.6,0.26,0.56,0.5324560005898002
0.6,0.26,0.57,0.5603928187308282
0.6,0.26,0.58,0.5898838469369553
0.6,0.26,0.59,0.6210423429389492
0.6,0.26,0.6,0.6539924092763887
0.6,0.28,0.05,0.010265851832852141
0.6,0.28,0.06,0.012740281077697896
0.6,0.28,0.07,0.015353733084193723
0.6,0.28,0.08,0.01810828597618693
0.6,0.28,0.09,0.021006536212528303
0.6,0.28,0.1,0.024051625236863168
0.6,0.28,0.11,0.02724715670102286
0.6,0.28,0.12,0.03059712950835535
0.6,0.28,0.13,0.03410595869169078
0.6,0.28,0.14,0.0377784157964559
0.6,0.28,0.15,0.041619647818041186
0.6,0.28,0.16,0.045635151808602406
0.6,0.28,0.17,0.04983082078656645
0.6,0.28,0.18,0.05421290972915854
0.6,0.28,0.19,0.05878806762739074
0.6,0.28,0.2,0.06356334736239656
0.6,0.28,0.21,0.06854622176961134
0.6,0.28,0.22,0.07374460046468223
0.6,0.28,0.23,0.0791668833787095
0.6,0.28,0.24,0.08482190895650886
0.6,0.28,0.25,0.09071906552511863
0.6,0.28,0.26,0.096868277218334
0.6,0.28,0.27,0.10328004633778794
0.6,0.28,0.28,0.10996548959395479
0.6,0.28,0.29,0.1169363777977009
0.6,0.28,0.3,0.12420517809418444
0.6,0.28,0.31,0.1317851159429554
0.6,0.28,0.32,0.13969017210338758
0.6,0.28,0.33,0.147935234017188
0.6,0.28,0.34,0.15653606973795106
0.6,0.28,0.35,0.16550943637883228
0.6,0.28,0.36,0.17487314552736424
0.6,0.28,0.37,0.18464614345544914
0.6,0.28,0.38,0.19484859884951297
0.6,0.28,0.39,0.20550199869627794
0.6,0.28,0.4,0.2166292528441556
0.6,0.28,0.41,0.22825483807186953
0.6,0.28,0.42,0.24040484959169126
0.6,0.28,0.43,0.25310723167566385
0.6,0.28,0.44,0.26639188416427956
0.6,0.28,0.45,0.28029084517816927
0.6,0.28,0.46,0.29483848175827276
0.6,0.28,0.47,0.31007170105928467
0.6,0.28,0.48,0.32603018391862765
0.6,0.28,0.49,0.342756641196231
0.6,0.28,0.5,0.36029717521363697
0.6,0.28,0.51,0.3787014310742713
0.6,0.28,0.52,0.39802315813929817
0.6,0.28,0.53,0.418320515632391
0.6,0.28,0.54,0.43965655624830563
0.6,0.28,0.55,0.46209974647381447
0.6,0.28,0.56,0.4857245530533503
0.6,0.28,0.57,0.5106120996164698
0.6,0.28,0.58,0.5368510370447244
0.6,0.28,0.59,0.5645381365194825
0.6,0.28,0.6,0.5937795768182681
0.6,0.3,0.05,0.010068041787412253
0.6,0.3,0.06,0.012465224007622632
0.6,0.3,0.07,0.014989401305798455
0.6,0.3,0.08,0.017642512556099645
0.6,0.3,0.09,0.020426884072744244
0.6,0.3,0.1,0.02334532822462856
0.6,0.3,0.11,0.026401067660423275
0.6,0.3,0.12,0.029597651783596825
0.6,0.3,0.13,0.0329390238899063
0.6,0.3,0.14,0.03642942357057878
0.6,0.3,0.15,0.040073436617126035
0.6,0.3,0.16,0.043875905739843596
0.6,0.3,0.17,0.04784209853050527
0.6,0.3,0.18,0.05197754760913778
0.6,0.3,0.19,0.056288156595611226
0.6,0.3,0.2,0.060780164689913874
0.6,0.3,0.21,0.06546019334172558
0.6,0.3,0.22,0.07033524558224541
0.6,0.3,0.23,0.0754127405845953
0.6,0.3,0.24,0.0807005045063202
0.6,0.3,0.25,0.08620683082388442
0.6,0.3,0.26,0.09194048349176559
0.6,0.3,0.27,0.09791073283185411
0.6,0.3,0.28,0.10412738574395441
0.6,0.3,0.29,0.11060082045988746
0.6,0.3,0.3,0.11734202366482108
0.6,0.3,0.31,0.12436263021331788
0.6,0.3,0.32,0.13167498261988278
0.6,0.3,0.33,0.13929212530506238
0.6,0.3,0.34,0.1472279510758756
0.6,0.3,0.35,0.1554971736785705
0.6,0.3,0.36,0.16411543111385088
0.6,0.3,0.37,0.17309934708355024
0.6,0.3,0.38,0.18246660666663136
0.6,0.3,0.39,0.19223603913484935
0.6,0.3,0.4,0.20242770858951722
0.6,0.3,0.41,0.2130630130197584
0.6,0.3,0.42,0.22416481539463648
0.6,0.3,0.43,0.23575750655653058
0.6,0.3,0.44,0.24786720720861016
0.6,0.3,0.45,0.26052187800702964
0.6,0.3,0.46,0.27375149114600816
0.6,0.3,0.47,0.2875882115649402
0.6,0.3,0.48,0.3020665981161441
0.6,0.3,0.49,0.31722382682819045
0.6,0.3,0.5,0.3330999378297207
0.6,0.3,0.51,0.34973810538824723
0.6,0.3,0.52,0.3671850806011547
0.6,0.3,0.53,0.38549120536762427
0.6,0.3,0.54,0.4047111870103856
0.6,0.3,0.55,0.4249043371806659
0.6,0.3,0.56,0.4461351165085689
0.6,0.3,0.57,0.46847370202589916
0.6,0.3,0.58,0.4919966286018898
0.6,0.3,0.59,0.5167875069114102
0.6,0.3,0.6,0.5429380530635293
0.6,0.32,0.05,0.00989621090962155
0.6,0.32,0.06,0.012225750771431166
0.6,0.32,0.07,0.014671816830476738
0.6,0.32,0.08,0.017236076229917765
0.6,0.32,0.09,0.019920695355605818
0.6,0.32,0.1,0.022728217259378132
0.6,0.32,0.11,0.025661553649664683
0.6,0.32,0.12,0.028723871339158002
0.6,0.32,0.13,0.031918729245045456
0.6,0.32,0.14,0.035249920485966375
0.6,0.32,0.15,0.038721533802744706
0.6,0.32,0.16,0.04233794639329172
0.6,0.32,0.17,0.046103815304302145
0.6,0.32,0.18,0.05002410099477948
0.6,0.32,0.19,0.05410407227899347
0.6,0.32,0.2,0.05834929244306012
0.6,0.32,0.21,0.06276566496602994
0.6,0.32,0.22,0.0673594302213205
0.6,0.32,0.23,0.07213718409419405
0.6,0.32,0.24,0.07710591531201526
0.6,0.32,0.25,0.08227298058436885
0.6,0.32,0.26,0.08764617739874271
0.6,0.32,0.27,0.0932337426014647
0.6,0.32,0.28,0.09904438522309938
0.6,0.32,0.29,0.10508731634495692
0.6,0.32,0.3,0.1113722816711178
0.6,0.32,0.31,0.11790959703145339
0.6,0.32,0.32,0.12471018575224467
0.6,0.32,0.33,0.1317856346859221
0.6,0.32,0.34,0.13914819493558228
0.6,0.32,0.35,0.14681090544470202
0.6,0.32,0.36,0.15478758394198044
0.6,0.32,0.37,0.16309291599083317
0.6,0.32,0.38,0.17174251531411636
0.6,0.32,0.39,0.18075299546347823
0.6,0.32,0.4,0.19014204908272417
0.6,0.32,0.41,0.19992853381815737
0.6,0.32,0.42,0.21013256685308845
0.6,0.32,0.43,0.2207756469273967
0.6,0.32,0.44,0.231880723042969
0.6,0.32,0.45,0.2434723770594781
0.6,0.32,0.46,0.25557693476038273
0.6,0.32,0.47,0.26822262885685566
0.6,0.32,0.48,0.2814397726689364
0.6,0.32,0.49,0.2952609535845287
0.6,0.32,0.5,0.30972124753211977
0.6,0.32,0.51,0.3248584581104307
0.6,0.32,0.52,0.3407133803139316
0.6,0.32,0.53,0.3573301728675557
0.6,0.32,0.54,0.37475651596482945
0.6,0.32,0.55,0.3930441969222358
0.6,0.32,0.56,0.41224943146303356
0.6,0.32,0.57,0.4324333744774079
0.6,0.32,0.58,0.4536626734029263
0.6,0.32,0.59,0.476010096885832
0.6,0.32,0.6,0.4995552470839574
0.6,0.34,0.05,0.009746182341604806
0.6,0.34,0.06,0.012016244090950944
0.6,0.34,0.07,0.014393477995662554
0.6,0.34,0.08,0.01687944013576453
0.6,0.34,0.09,0.019476134147778712
0.6,0.34,0.1,0.02218588027476476
0.6,0.34,0.11,0.025011335714930322
0.6,0.34,0.12,0.0279553341066062
0.6,0.34,0.13,0.031021122290449583
0.6,0.34,0.14,0.034212114566264516
0.6,0.34,0.15,0.037531993387191265
0.6,0.34,0.16,0.04098470418332953
0.6,0.34,0.17,0.04457441651037542
0.6,0.34,0.18,0.048305636100621344
0.6,0.34,0.19,0.05218299101257662
0.6,0.34,0.2,0.05621157954677195
0.6,0.34,0.21,0.06039665098622184
0.6,0.34,0.22,0.06474380325650003
0.6,0.34,0.23,0.06925894585598638
0.6,0.34,0.24,0.0739483189584925
0.6,0.34,0.25,0.07881854095357096
0.6,0.34,0.26,0.08387655386183657
0.6,0.34,0.27,0.08912972876009313
0.6,0.34,0.28,0.09458584517567625
0.6,0.34,0.29,0.10025312660551293
0.6,0.34,0.3,0.10614026907577402
0.6,0.34,0.31,0.11225647227093691
0.6,0.34,0.32,0.11861147342891008
0.6,0.34,0.33,0.12521558264051655
0.6,0.34,0.34,0.13207973536813097
0.6,0.34,0.35,0.1392155040518998
0.6,0.34,0.36,0.14663518997933536
0.6,0.34,0.37,0.15435184308345407
0.6,0.34,0.38,0.16237933207924007
0.6,0.34,0.39,0.1707324052758163
0.6,0.34,0.4,0.1794267593518478
0.6,0.34,0.41,0.18847911481568802
0.6,0.34,0.42,0.19790729887569644
0.6,0.34,0.43,0.20773033616437098
0.6,0.34,0.44,0.21796856359316188
0.6,0.34,0.45,0.22864370235222956
0.6,0.34,0.46,0.23977902688664038
0.6,0.34,0.47,0.251399475626818
0.6,0.34,0.48,0.2635318074577041
0.6,0.34,0.49,0.27620476957965817
0.6,0.34,0.5,0.2894492843980707
0.6,0.34,0.51,0.30329865789149557
0.6,0.34,0.52,0.3177888119155742
0.6,0.34,0.53,0.3329585424855907
0.6,0.34,0.54,0.34884985395623186
0.6,0.34,0.55,0.3655081860621904
0.6,0.34,0.56,0.3829829027422008
0.6,0.34,0.57,0.4013276517186129
0.6,0.34,0.58,0.42060085595515556
0.6,0.34,0.59,0.4408662578033427
0.6,0.34,0.6,0.46219353255540785
0.6,0.36,0.05,0.009614642945635342
0.6,0.36,0.06,0.011832131783860882
0.6,0.36,0.07,0.01414845449868228
0.6,0.36,0.08,0.01656507663705905
0.6,0.36,0.09,0.01908387142640022
0.6,0.36,0.1,0.021706972765403218
0.6,0.36,0.11,0.024436788293523314
0.6,0.36,0.12,0.02727597811634983
0.6,0.36,0.13,0.030227414278843456
0.6,0.36,0.14,0.03329422760554046
0.6,0.36,0.15,0.03647975386257867
0.6,0.36,0.16,0.03978757941946083
0.6,0.36,0.17,0.043221430683936884
0.6,0.36,0.18,0.04678539669686551
0.6,0.36,0.19,0.05048372205461239
0.6,0.36,0.2,0.05432091831344426
0.6,0.36,0.21,0.058301755820980516
0.6,0.36,0.22,0.062431274489842495
0.6,0.36,0.23,0.06671479650427983
0.6,0.36,0.24,0.07115793976196252
0.6,0.36,0.25,0.07576664683304062
0.6,0.36,0.26,0.08054717107779104
0.6,0.36,0.27,0.08550613082551269
0.6,0.36,0.28,0.09065051215180503
0.6,0.36,0.29,0.09598769582380179
0.6,0.36,0.3,0.1015254825020396
0.6,0.36,0.31,0.10727212018575114
0.6,0.36,0.32,0.1132363341059641
0.6,0.36,0.33,0.11942735923986264
0.6,0.36,0.34,0.12585497378767407
0.6,0.36,0.35,0.1325295503006492
0.6,0.36,0.36,0.13946207082585718
0.6,0.36,0.37,0.14666420154934479
0.6,0.36,0.38,0.1541483284724203
0.6,0.36,0.39,0.16192761561945543
0.6,0.36,0.4,0.1700160654919043
0.6,0.36,0.41,0.1784285853664946
0.6,0.36,0.42,0.18718106006879834
0.6,0.36,0.43,0.19629043189808187
0.6,0.36,0.44,0.2057747883925248
0.6,0.36,0.45,0.21565345857001478
0.6,0.36,0.46,0.22594715339175384
0.6,0.36,0.47,0.23667799109042234
0.6,0.36,0.48,0.24786974109429402
0.6,0.36,0.49,0.2595479084918046
0.6,0.36,0.5,0.27173991075855214
0.6,0.36,0.51,0.28447525986698075
0.6,0.36,0.52,0.2977857656938884
0.6,0.36,0.53,0.31170576341560413
0.6,0.36,0.54,0.3262723674160103
0.6,0.36,0.55,0.34152575315149236
0.6,0.36,0.56,0.35750957306503517
0.6,0.36,0.57,0.3742710859974938
0.6,0.36,0.58,0.391861843478373
0.6,0.36,0.59,0.41033801680039655
0.6,0.36,0.6,0.42976096710253
0.6,0.38,0.05,0.009498911353892237
0.6,0.38,0.06,0.011669754745541211
0.6,0.38,0.07,0.0139319614905926
0.6,0.38,0.08,0.016286920992017326
0.6,0.38,0.09,0.018736401602767787
0.6,0.38,0.1,0.021282379584526934
0.6,0.38,0.11,0.02392707359675054
0.6,0.38,0.12,0.02667292886589419
0.6,0.38,0.13,0.029522561606712357
0.6,0.38,0.14,0.03247884064774099
0.6,0.38,0.15,0.035544803461965535
0.6,0.38,0.16,0.038723693400081936
0.6,0.38,0.17,0.04201896089459148
0.6,0.38,0.18,0.04543425190358335
0.6,0.38,0.19,0.0489734489254332
0.6,0.38,0.2,0.0526406277868429
0.6,0.38,0.21,0.056440125200990725
0.6,0.38,0.22,0.060376497689902955
0.6,0.38,0.23,0.06445456250930941
0.6,0.38,0.24,0.06867940107609624
0.6,0.38,0.25,0.07305637297001515
0.6,0.38,0.26,0.0775911528830254
0.6,0.38,0.27,0.08228969350323345
0.6,0.38,0.28,0.0871583054253863
0.6,0.38,0.29,0.09220364494843061
0.6,0.38,0.3,0.09743274329584493
0.6,0.38,0.31,0.10285303093361055
0.6,0.38,0.32,0.10847236408833949
0.6,0.38,0.33,0.11429905357607173
0.6,0.38,0.34,0.12034189607170903
0.6,0.38,0.35,0.12661020617955707
0.6,0.38,0.36,0.1331138688046096
0.6,0.38,0.37,0.13986334634737854
0.6,0.38,0.38,0.14686975898889434
0.6,0.38,0.39,0.15414491486394155
0.6,0.38,0.4,0.1617013672584251
0.6,0.38,0.41,0.16955247313841834
0.6,0.38,0.42,0.17771245739110442
0.6,0.38,0.43,0.18619648340954809
0.6,0.38,0.44,0.19502073070206502
0.6,0.38,0.45,0.20420248023610463
0.6,0.38,0.46,0.21376020819398028
0.6,0.38,0.47,0.22371372006558582
0.6,0.38,0.48,0.23408418294940303
0.6,0.38,0.49,0.24489435476419838
0.6,0.38,0.5,0.25616867187214915
0.6,0.38,0.51,0.2679334210733683
0.6,0.38,0.52,0.28021691824200873
0.6,0.38,0.53,0.2930497082143631
0.6,0.38,0.54,0.3064647887631573
0.6,0.38,0.55,0.32049786155551446
0.6,0.38,0.56,0.3351876123960757
0.6,0.38,0.57,0.3505760924220462
0.6,0.38,0.58,0.3667089271705021
0.6,0.38,0.59,0.38363590581166157
0.6,0.38,0.6,0.40141135774722825
0.6,0.4,0.05,0.009396798681189903
0.6,0.4,0.06,0.011526130309617851
0.6,0.4,0.07,0.013740105055405882
0.6,0.4,0.08,0.01604004470367034
0.6,0.4,0.09,0.01842763396608416
0.6,0.4,0.1,0.020904713826682672
0.6,0.4,0.11,0.023473341334440765
0.6,0.4,0.12,0.026135778506573747
0.6,0.4,0.13,0.02889441647527351
0.6,0.4,0.14,0.03175190261171673
0.6,0.4,0.15,0.034711015725915575
0.6,0.4,0.16,0.03777472154490925
0.6,0.4,0.17,0.040946177691020255
0.6,0.4,0.18,0.044228693305054884
0.6,0.4,0.19,0.04762582146377244
0.6,0.4,0.2,0.051141280294090014
0.6,0.4,0.21,0.05477900447251277
0.6,0.4,0.22,0.0585431435818259
0.6,0.4,0.23,0.06243807567848212
0.6,0.4,0.24,0.0664684169886254
0.6,0.4,0.25,0.07063903431602402
0.6,0.4,0.26,0.07495507812230687
0.6,0.4,0.27,0.07942192802764092
0.6,0.4,0.28,0.08404532727061267
0.6,0.4,0.29,0.08883129628693685
0.6,0.4,0.3,0.09378620074523113
0.6,0.4,0.31,0.09891676423327274
0.6,0.4,0.32,0.10423009185837874
0.6,0.4,0.33,0.10973369593397106
0.6,0.4,0.34,0.11543552393027841
0.6,0.4,0.35,0.12134398864660127
0.6,0.4,0.36,0.1274679989435973
0.6,0.4,0.37,0.13381701475782987
0.6,0.4,0.38,0.1404010438780314
0.6,0.4,0.39,0.14723073385587337
0.6,0.4,0.4,0.15431738158122857
0.6,0.4,0.41,0.16167301783340243
0.6,0.4,0.42,0.16931043655720085
0.6,0.4,0.43,0.1772432713021589
0.6,0.4,0.44,0.1854860612975199
0.6,0.4,0.45,0.19405432723470945
0.6,0.4,0.46,0.20296465473062272
0.6,0.4,0.47,0.21223478614604913
0.6,0.4,0.48,0.22188375023389387
0.6,0.4,0.49,0.23193189865365416
0.6,0.4,0.5,0.24240112547895487
0.6,0.4,0.51,0.25331495659818193
0.6,0.4,0.52,0.26469871852336047
0.6,0.4,0.53,0.2765797147271101
0.6,0.4,0.54,0.2889874233178773
0.6,0.4,0.55,0.30195371901368395
0.6,0.4,0.56,0.3155131225893473
0.6,0.4,0.57,0.32970308073671956
0.6,0.4,0.58,0.3445643274266051
0.6,0.4,0.59,0.36014114141264786
0.6,0.4,0.6,0.37648188021427625
0.6,0.42,0.05,0.009306486176903429
0.6,0.42,0.06,0.011398782873854698
0.6,0.42,0.07,0.013569656219416125
0.6,0.42,0.08,0.015820367777461056
0.6,0.42,0.09,0.018152533081523873
0.6,0.42,0.1,0.020567876309227462
0.6,0.42,0.11,0.023068314443953547
0.6,0.42,0.12,0.025655954366029514
0.6,0.42,0.13,0.028332984317176495
0.6,0.42,0.14,0.031101865410383896
0.6,0.42,0.15,0.0339651504615377
0.6,0.42,0.16,0.036925563370359495
0.6,0.42,0.17,0.03998601330635261
0.6,0.42,0.18,0.04314949709814156
0.6,0.42,0.19,0.046419302025100785
0.6,0.42,0.2,0.04979881943196707
0.6,0.42,0.21,0.053291643884692236
0.6,0.42,0.22,0.05690156619818691
0.6,0.42,0.23,0.06063258192301946
0.6,0.42,0.24,0.0644889017566776
0.6,0.42,0.25,0.06847496268303174
0.6,0.42,0.26,0.07259543963373397
0.6,0.42,0.27,0.07685527632713983
0.6,0.42,0.28,0.08125965620932679
0.6,0.42,0.29,0.08581406881011201
0.6,0.42,0.3,0.09052430075471685
0.6,0.42,0.31,0.09539646083165987
0.6,0.42,0.32,0.10043700111452324
0.6,0.42,0.33,0.10565273994165693
0.6,0.42,0.34,0.11105088691243103
0.6,0.42,0.35,0.1166390700947398
0.6,0.42,0.36,0.12242536508149322
0.6,0.42,0.37,0.1284183250806324
0.6,0.42,0.38,0.13462703896202724
0.6,0.42,0.39,0.14106111557182618
0.6,0.42,0.4,0.1477307851903045
0.6,0.42,0.41,0.15464691458125038
0.6,0.42,0.42,0.1618210642156787
0.6,0.42,0.43,0.16926554401389465
0.6,0.42,0.44,0.1769934746493634
0.6,0.42,0.45,0.18501885505008742
0.6,0.42,0.46,0.19335663679460638
0.6,0.42,0.47,0.20202280615829554
0.6,0.42,0.48,0.21103447452979007
0.6,0.42,0.49,0.22041000512972783
0.6,0.42,0.5,0.23016905177659244
0.6,0.42,0.51,0.24033277260604657
0.6,0.42,0.52,0.25092392034105715
0.6,0.42,0.53,0.26196700925156435
0.6,0.42,0.54,0.27348849027445465
0.6,0.42,0.55,0.2855169476877115
0.6,0.42,0.56,0.2980833204378619
0.6,0.42,0.57,0.3112211515212988
0.6,0.42,0.58,0.3249668688479228
0.6,0.42,0.59,0.3393601361130845
0.6,0.42,0.6,0.3544441421507279
0.6,0.44,0.05,0.009226458472736617
0.6,0.44,0.06,0.01128565206271994
0.6,0.44,0.07,0.013417932740955893
0.6,0.44,0.08,0.01562450369011551
0.6,0.44,0.09,0.017906925183917403
0.6,0.44,0.1,0.020266818388125284
0.6,0.44,0.11,0.022705978194550124
0.6,0.44,0.12,0.025226348899243103
0.6,0.44,0.13,0.027830022747152766
0.6,0.44,0.14,0.030519216084814747
0.6,0.44,0.15,0.03329631231509202
0.6,0.44,0.16,0.03616382339420824
0.6,0.44,0.17,0.039124410684443126
0.6,0.44,0.18,0.04218088955782017
0.6,0.44,0.19,0.0453362200393778
0.6,0.44,0.2,0.04859355457168086
0.6,0.44,0.21,0.05195614565577886
0.6,0.44,0.22,0.055427518310458675
0.6,0.44,0.23,0.05901131142835217
0.6,0.44,0.24,0.06271138320765511
0.6,0.44,0.25,0.06653179400878952
0.6,0.44,0.26,0.07047681993503138
0.6,0.44,0.27,0.07455097173093655
0.6,0.44,0.28,0.07875899756247527
0.6,0.44,0.29,0.08310590026423267
0.6,0.44,0.3,0.08759696228890176
0.6,0.44,0.31,0.09223775498066819
0.6,0.44,0.32,0.097034159738767
0.6,0.44,0.33,0.10199238866355152
0.6,0.44,0.34,0.10711900701163787
0.6,0.44,0.35,0.11242095761559269
0.6,0.44,0.36,0.11790558747742116
0.6,0.44,0.37,0.12358067573449136
0.6,0.44,0.38,0.12945446333072205
0.6,0.44,0.39,0.1355357158227609
0.6,0.44,0.4,0.14183369103931276
0.6,0.44,0.41,0.1483582581355764
0.6,0.44,0.42,0.15511990177209733
0.6,0.44,0.43,0.16212978054883875
0.6,0.44,0.44,0.16939978181343796
0.6,0.44,0.45,0.17694258200336488
0.6,0.44,0.46,0.18477171316572857
0.6,0.44,0.47,0.19290163636338392
0.6,0.44,0.48,0.20134782274272825
0.6,0.44,0.49,0.21012684302292506
0.6,0.44,0.5,0.21925649258947452
0.6,0.44,0.51,0.22875583098810334
0.6,0.44,0.52,0.23864539313954067
0.6,0.44,0.53,0.2489472798320912
0.6,0.44,0.54,0.2596853240438312
0.6,0.44,0.55,0.2708852658666652
0.6,0.44,0.56,0.28257494933792876
0.6,0.44,0.57,0.29478454444848573
0.6,0.44,0.58,0.3075467978723481
0.6,0.44,0.59,0.32089731639674346
0.6,0.44,0.6,0.33487488624710016
0.6,0.46,0.05,0.009155437752785543
0.6,0.46,0.06,0.011185001602595635
0.6,0.46,0.07,0.013282637247356286
0.6,0.46,0.08,0.015449605032380586
0.6,0.46,0.09,0.01768730543980585
0.6,0.46,0.1,0.019997306053743863
0.6,0.46,0.11,0.02238129410509096
0.6,0.46,0.12,0.02484108921005502
0.6,0.46,0.13,0.027378644919114122
0.6,0.46,0.14,0.02999601523379647
0.6,0.46,0.15,0.032695418066464484
0.6,0.46,0.16,0.0354791785317606
0.6,0.46,0.17,0.038349757680969786
0.6,0.46,0.18,0.04130976007937217
0.6,0.46,0.19,0.04436190444134324
0.6,0.46,0.2,0.04750909585398721
0.6,0.46,0.21,0.05075436642985187
0.6,0.46,0.22,0.05410091451363256
0.6,0.46,0.23,0.05755210624292415
0.6,0.46,0.24,0.06111148461586344
0.6,0.46,0.25,0.06478277859916319
0.6,0.46,0.26,0.06856991323539166
0.6,0.46,0.27,0.07247702017354903
0.6,0.46,0.28,0.076508464868367
0.6,0.46,0.29,0.08066882067916066
0.6,0.46,0.3,0.08496292819978254
0.6,0.46,0.31,0.08939588683063739
0.6,0.46,0.32,0.0939730770222889
